,time,ligand_off_rate,dimer_off_rate,ZtSH2_clearance
338,169.02817136189364,8.333333333333334,0.15384615384615385,0.25291860215553275
339,169.5282547091182,8.333333333333334,0.15384615384615385,0.2530790634477708
340,170.0283380563427,8.333333333333334,0.15384615384615385,0.2532392816124558
341,170.52842140356725,8.333333333333334,0.15384615384615385,0.2533992570715761
342,171.0285047507918,8.333333333333334,0.15384615384615385,0.2535589902461836
343,171.52858809801631,8.333333333333334,0.15384615384615385,0.2537184815563928
344,172.02867144524086,8.333333333333334,0.15384615384615385,0.25387773142138187
345,172.5287547924654,8.333333333333334,0.15384615384615385,0.2540367402593912
346,173.02883813968995,8.333333333333334,0.15384615384615385,0.25419550848772476
347,173.52892148691447,8.333333333333334,0.15384615384615385,0.25435403652274924
348,174.02900483413902,8.333333333333334,0.15384615384615385,0.2545123247798947
349,174.52908818136356,8.333333333333334,0.15384615384615385,0.2546703736736539
350,175.02917152858808,8.333333333333334,0.15384615384615385,0.25482818361758264
351,175.52925487581263,8.333333333333334,0.15384615384615385,0.2549857550242998
352,176.02933822303717,8.333333333333334,0.15384615384615385,0.2551430883054876
353,176.5294215702617,8.333333333333334,0.15384615384615385,0.2553001838718906
354,177.02950491748624,8.333333333333334,0.15384615384615385,0.25545704218115123
355,177.52958826471078,8.333333333333334,0.15384615384615385,0.2556136636284074
356,178.02967161193533,8.333333333333334,0.15384615384615385,0.25577004860274744
357,178.52975495915985,8.333333333333334,0.15384615384615385,0.2559261975124502
358,179.0298383063844,8.333333333333334,0.15384615384615385,0.25608211076490134
359,179.52992165360894,8.333333333333334,0.15384615384615385,0.2562377887665929
360,180.03000500083346,8.333333333333334,0.15384615384615385,0.2563932319231237
361,180.530088348058,8.333333333333334,0.15384615384615385,0.2565484406391987
362,181.03017169528255,8.333333333333334,0.15384615384615385,0.25670341531862967
363,181.53025504250706,8.333333333333334,0.15384615384615385,0.25685815636433484
364,182.0303383897316,8.333333333333334,0.15384615384615385,0.25701266417833896
365,182.53042173695616,8.333333333333334,0.15384615384615385,0.25716693916177336
366,183.03050508418067,8.333333333333334,0.15384615384615385,0.257320981714876
367,183.53058843140522,8.333333333333334,0.15384615384615385,0.2574747922369909
368,184.03067177862977,8.333333333333334,0.15384615384615385,0.2576283711265692
369,184.5307551258543,8.333333333333334,0.15384615384615385,0.25778171878116835
370,185.03083847307883,8.333333333333334,0.15384615384615385,0.2579348355974523
371,185.53092182030338,8.333333333333334,0.15384615384615385,0.2580877219711915
372,186.03100516752792,8.333333333333334,0.15384615384615385,0.25824037833063757
373,186.53108851475244,8.333333333333334,0.15384615384615385,0.2583928050804907
374,187.031171861977,8.333333333333334,0.15384615384615385,0.25854500258443686
375,187.53125520920153,8.333333333333334,0.15384615384615385,0.2586969712359182
376,188.03133855642605,8.333333333333334,0.15384615384615385,0.2588487114275261
377,188.5314219036506,8.333333333333334,0.15384615384615385,0.2590002235510007
378,189.03150525087514,8.333333333333334,0.15384615384615385,0.2591515079972318
379,189.5315885980997,8.333333333333334,0.15384615384615385,0.25930256515625744
380,190.0316719453242,8.333333333333334,0.15384615384615385,0.25945339541726553
381,190.53175529254875,8.333333333333334,0.15384615384615385,0.2596039991685927
382,191.0318386397733,8.333333333333334,0.15384615384615385,0.2597543767977245
383,191.53192198699782,8.333333333333334,0.15384615384615385,0.25990452869129593
384,192.03200533422236,8.333333333333334,0.15384615384615385,0.2600544552350909
385,192.5320886814469,8.333333333333334,0.15384615384615385,0.26020415681404224
386,193.03217202867143,8.333333333333334,0.15384615384615385,0.26035363381223203
387,193.53225537589597,8.333333333333334,0.15384615384615385,0.26050288661289134
388,194.03233872312052,8.333333333333334,0.15384615384615385,0.26065191559840056
389,194.53242207034504,8.333333333333334,0.15384615384615385,0.260800721150289
390,195.03250541756958,8.333333333333334,0.15384615384615385,0.2609493036354883
391,195.53258876479413,8.333333333333334,0.15384615384615385,0.26109766353735
392,196.03267211201867,8.333333333333334,0.15384615384615385,0.2612458011564937
393,196.5327554592432,8.333333333333334,0.15384615384615385,0.2613937168724536
394,197.03283880646774,8.333333333333334,0.15384615384615385,0.26154141106391765
395,197.53292215369228,8.333333333333334,0.15384615384615385,0.2616888841087299
396,198.0330055009168,8.333333333333334,0.15384615384615385,0.26183613638389275
